tmax (°c),hrmin (%),storage time (days),grain impurities (%),initial total damage (%),final total damage  (%),storage_grainpro hermetic supergrainbag farm,storage_grainpro hermetic supergrainbag premium rz with zip,storage_hermetic metal silo,storage_plastic barrel,storage_plastic bottle,storage_polypropylene bag,storage_polypropylene bag with aluminum phosphide,storage_polypropylene bag with deodorized malathion,storage_polypropylene bag with micronized lime,storage_polypropylene bag with standard lime,storage_silage plastic bag,variety_Hybrid,variety_Native
25.976063829787243,48.026595744680854,187,0.4000000000000001,1.8666666666666656,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True
26.621875000000006,25.8125,122,0.026402640264026403,7.7887788778877765,21.293333333333337,False,False,False,False,False,True,False,False,False,False,False,False,True
28.717204301075267,66.24731182795699,92,0.20000000000000004,4.533333333333348,94.8,False,False,False,False,False,True,False,False,False,False,False,False,True
28.596774193548388,67.01075268817205,92,0.20000000000000004,8.266666666666655,35.99999999999999,False,False,False,False,False,True,False,False,False,False,False,False,True
28.596774193548388,67.01075268817205,92,0.20000000000000004,8.266666666666655,13.599999999999994,False,False,True,False,False,False,False,False,False,False,False,False,True
25.122950819672134,29.16393442622951,121,0.2,1.8,28.726666666666674,False,False,False,False,False,False,False,False,False,False,True,False,True
25.122950819672134,29.16393442622951,121,0.2,1.8,17.186666666666653,False,False,False,False,False,True,False,False,False,False,False,False,True
25.122950819672134,29.16393442622951,121,0.2,1.8,32.04666666666667,False,False,False,False,False,False,False,False,False,True,False,False,True
25.122950819672134,29.16393442622951,121,0.2,1.8,34.03,False,False,False,False,False,False,False,False,True,False,False,False,True
25.122950819672134,29.16393442622951,121,0.2,1.8,4.11333333333333,False,False,False,False,False,False,True,False,False,False,False,False,True
25.122950819672134,29.16393442622951,121,0.2,1.8,2.166666666666657,False,False,False,False,False,False,True,False,False,False,False,False,True
25.071428571428573,68.14285714285714,90,0.4,12.379999999999987,18.0439121756487,True,False,False,False,False,False,False,False,False,False,False,False,True
25.071428571428573,68.14285714285714,90,0.019992003198720514,11.275489804078365,31.268671579366668,False,False,False,False,False,True,False,False,False,False,False,False,True
25.071428571428573,68.14285714285714,90,0.02,14.100000000000005,59.51619352259096,False,False,False,False,False,True,False,False,False,False,False,False,True
25.071428571428573,68.14285714285714,90,0.02,14.100000000000005,21.71259842519686,False,False,False,False,False,False,False,False,True,False,False,False,True
24.37637362637363,60.37362637362637,122,0.26666666666666666,1.6000000000000076,100.0,False,False,False,False,False,True,False,False,False,False,False,False,True
24.942500000000003,43.983333333333334,119,0.18600660066006602,7.694257425742576,12.150279776179048,False,True,False,False,False,False,False,False,False,False,False,False,True
24.942500000000003,43.983333333333334,119,0.18600660066006602,7.694257425742576,11.955217912834868,False,False,True,False,False,False,False,False,False,False,False,False,True
24.942500000000003,43.983333333333334,119,0.18600660066006602,7.694257425742576,12.172696382170699,False,False,False,True,False,False,False,False,False,False,False,False,True
25.388172043010766,71.66666666666667,92,0.35333333333333333,1.7600000000000107,4.413333333333341,False,False,False,False,False,True,False,False,False,False,False,False,True
25.388172043010766,71.66666666666667,92,0.35333333333333333,1.7600000000000107,5.233333333333334,False,False,False,False,False,False,False,True,False,False,False,False,True
26.019354838709674,64.54838709677419,92,0.02666666666666667,1.2333333333333243,6.059999999999988,False,False,False,False,False,False,False,False,False,False,True,False,True
26.019354838709674,64.54838709677419,92,0.02666666666666667,1.2333333333333243,7.633333333333326,False,False,False,False,False,True,False,False,False,False,False,False,True
26.019354838709674,64.54838709677419,92,0.02666666666666667,1.2333333333333243,6.046666666666667,False,False,False,False,False,False,True,False,False,False,False,False,True
28.332258064516125,63.96774193548387,92,0.35333333333333333,1.4133333333333324,5.273333333333326,False,False,False,False,False,True,False,False,False,False,False,False,True
25.449818181818188,52.07636363636364,274,0.13333333333333333,4.933333333333343,15.079999999999998,False,False,False,False,False,False,False,False,False,True,False,True,False
26.641960784313728,63.46666666666667,254,0.07333333333333333,4.7000000000000215,77.4,False,False,False,False,False,True,False,False,False,False,False,False,True
25.635099337748343,55.390728476821195,150,0.06666666666666667,0.1333333333333362,13.599999999999994,False,False,False,False,False,True,False,False,False,False,False,False,True
22.416279069767448,57.5,257,0.0,1.7333333333333485,25.0,False,False,False,False,False,True,False,False,False,False,False,True,False
22.416279069767448,57.5,257,0.0,0.46666666666665435,10.799999999999997,False,False,False,False,False,True,False,False,False,False,False,True,False
22.640540540540538,46.189189189189186,36,0.0,0.246,2.74,False,False,False,False,False,True,False,False,False,False,False,True,False
22.640540540540538,46.189189189189186,36,0.0,0.246,0.28999999999999204,False,False,True,False,False,False,False,False,False,False,False,True,False
21.252760736196322,65.8159509202454,162,0.20000000000000004,5.199999999999991,10.4,False,True,False,False,False,False,False,False,False,False,False,True,False
30.381249999999994,20.089285714285715,111,0.0,2.6666666666666714,2.799999999999997,True,False,False,False,False,False,False,False,False,False,False,False,True
30.381249999999994,20.089285714285715,111,0.0,2.6666666666666714,4.800000000000011,False,False,False,False,False,False,False,False,False,False,True,False,True
30.381249999999994,20.089285714285715,111,0.0,2.6666666666666714,3.0,False,False,True,False,False,False,False,False,False,False,False,False,True
22.67129629629629,48.5462962962963,107,0.15333333333333332,7.246666666666687,9.299999999999997,False,False,False,False,False,True,False,False,False,False,False,False,True
24.9770642201835,15.963302752293577,108,0.26666666666666666,4.299999999999996,5.500000000000014,False,True,False,False,False,False,False,False,False,False,False,False,True
24.9770642201835,15.963302752293577,108,0.26666666666666666,4.299999999999996,16.260000000000005,False,False,False,False,False,True,False,False,False,False,False,False,True
23.130493273542616,39.90134529147982,227,0.3333333333333333,4.4000000000000155,85.4,False,False,False,False,False,True,False,False,False,False,False,False,True
24.90537190082646,36.88429752066116,241,0.14666666666666664,3.520000000000005,37.540000000000006,False,True,False,False,False,False,False,False,False,False,False,False,True
24.90537190082646,36.88429752066116,241,0.14666666666666664,3.520000000000005,42.6,False,False,False,False,False,False,True,False,False,False,False,False,True
24.90537190082646,36.88429752066116,241,0.14666666666666664,3.520000000000005,34.980000000000004,False,False,True,False,False,False,False,False,False,False,False,False,True
23.646543778801846,39.75115207373272,216,0.13333333333333333,0.19999999999999526,0.20000000000000284,False,True,False,False,False,False,False,False,False,False,False,False,True
23.646543778801846,39.75115207373272,216,0.13333333333333333,0.19999999999999526,8.0,False,False,False,False,False,True,False,False,False,False,False,False,True
23.07887323943663,41.23474178403756,212,0.0,2.8666666666666742,53.8,False,False,False,False,False,True,False,False,False,False,False,True,False
23.56791443850266,43.31550802139037,186,0.06666666666666667,4.866666666666671,9.800000000000011,False,False,False,False,False,True,False,False,False,False,False,False,True
25.80732984293195,34.67015706806283,190,0.7333333333333334,3.5333333333333323,6.599999999999994,False,True,False,False,False,False,False,False,False,False,False,False,True
25.80732984293195,34.67015706806283,190,0.7333333333333334,3.5333333333333323,6.599999999999994,False,False,False,False,False,False,True,False,False,False,False,False,True
25.80732984293195,34.67015706806283,190,0.7333333333333334,3.5333333333333323,4.400000000000006,False,False,True,False,False,False,False,False,False,False,False,False,True
19.9264,55.968,124,8.266666666666667,8.333333333333329,9.0,False,True,False,False,False,False,False,False,False,False,False,False,True
19.9264,55.968,124,8.266666666666667,8.333333333333329,12.0,False,False,False,False,False,True,False,False,False,False,False,False,True
19.9264,55.968,124,8.266666666666667,8.333333333333329,8.799999999999997,False,False,False,False,False,False,True,False,False,False,False,False,True
29.86190476190475,62.46031746031746,125,0.034,5.092666666666665,19.919999999999987,True,False,False,False,False,False,False,False,False,False,False,True,False
29.86190476190475,62.46031746031746,125,0.034,5.092666666666665,86.64,False,False,False,False,False,True,False,False,False,False,False,True,False
31.85714285714286,59.21904761904762,104,0.6933333333333334,23.466666666666676,28.60000000000001,False,False,True,False,False,False,False,False,False,False,False,True,False
31.64895833333333,49.760416666666664,95,0.6644082353221844,1.6618820791352253,5.400000000000006,True,False,False,False,False,False,False,False,False,False,False,True,False
31.64895833333333,49.760416666666664,95,0.6644082353221844,1.6618820791352253,6.3999999999999915,False,False,True,False,False,False,False,False,False,False,False,True,False
27.459821428571438,25.285714285714285,111,0.13333333333333333,9.266666666666659,13.399999999999991,False,False,False,False,False,True,False,False,False,False,False,True,False
27.459821428571438,25.285714285714285,111,1.0,5.13333333333334,11.600000000000009,False,False,False,False,False,True,False,False,False,False,False,True,False
30.91208791208791,19.89010989010989,90,0.9333333333333332,11.466666666666658,11.599999999999994,True,False,False,False,False,False,False,False,False,False,False,False,True
24.950264550264556,32.91534391534392,188,1.0000000000000002,12.066666666666666,24.0,False,False,False,False,False,False,True,False,False,False,False,False,True
24.70531914893616,40.93617021276596,93,0.4000000000000001,14.866666666666665,32.19999999999999,False,False,False,False,False,True,False,False,False,False,False,False,True
30.370646766169145,41.2636815920398,200,0.26666666666666666,6.999999999999999,90.0,False,False,False,False,False,True,False,False,False,False,False,False,True
25.685606060606062,57.166666666666664,131,0.0,2.668477920799617,98.81422924901186,False,False,False,False,False,True,False,False,False,False,False,False,True
20.952713178294573,65.79069767441861,128,0.0,2.7333333333333485,6.0,False,False,False,False,False,True,False,False,False,False,False,True,False
26.482795698924743,57.806451612903224,92,0.019994801351648574,6.004438845900063,8.383233532934128,False,False,True,False,False,False,False,False,False,False,False,False,True
27.260824742268035,60.20618556701031,96,0.14,1.3266666666666542,3.019999999999996,False,True,False,False,False,False,False,False,False,False,False,True,False
30.9391304347826,51.641304347826086,91,0.20000000000000004,1.0000000000000029,41.6,False,False,False,False,False,True,False,False,False,False,False,False,True
30.9391304347826,51.641304347826086,91,0.20000000000000004,1.0000000000000029,1.3999999999999915,False,False,True,False,False,False,False,False,False,False,False,False,True
30.192553191489353,56.148936170212764,93,0.16666666666666666,3.0666666666666678,37.8,False,False,False,False,False,True,False,False,False,False,False,False,True
23.369834710743802,62.97107438016529,241,0.01998268504456181,13.175924336573408,17.773156294992802,False,True,False,False,False,False,False,False,False,False,False,False,True
23.369834710743802,62.97107438016529,241,0.01998268504456181,13.175924336573408,27.58689572512985,False,False,False,False,False,False,False,False,True,False,False,False,True
23.369834710743802,62.97107438016529,241,0.01998268504456181,13.175924336573408,15.99680063987202,False,False,True,False,False,False,False,False,False,False,False,False,True
24.691150442477877,37.876106194690266,112,0.10000000000000002,3.6333333333333484,25.102880658436206,True,False,False,False,False,False,False,False,False,False,False,False,True
24.691150442477877,37.876106194690266,112,0.10000000000000002,3.6333333333333484,22.73269689737471,False,False,False,False,False,False,True,False,False,False,False,False,True
24.691150442477877,37.876106194690266,112,0.10000000000000002,3.6333333333333484,10.82463679148762,False,False,True,False,False,False,False,False,False,False,False,False,True
20.361224489795937,45.43877551020408,195,0.3765873523936299,5.980838204861028,9.17816436712657,False,True,False,False,False,False,False,False,False,False,False,False,True
20.361224489795937,45.43877551020408,195,0.3765873523936299,5.980838204861028,7.696921231507389,False,False,False,False,False,True,False,False,False,False,False,False,True
23.159340659340664,28.626373626373628,90,1.1313452617627568,9.975347912524857,10.800000000000011,False,True,False,False,False,False,False,False,False,False,False,True,False
23.159340659340664,28.626373626373628,90,1.1313452617627568,9.975347912524857,11.0,False,False,True,False,False,False,False,False,False,False,False,True,False
31.78322580645161,36.74193548387097,154,1.7960666666666667,7.08146666666668,7.090000000000003,False,True,False,False,False,False,False,False,False,False,False,False,True
31.78322580645161,36.74193548387097,154,1.7960666666666667,7.08146666666668,82.296,False,False,False,False,False,True,False,False,False,False,False,False,True
31.78322580645161,36.74193548387097,154,1.7960666666666667,7.08146666666668,8.799999999999997,False,False,True,False,False,False,False,False,False,False,False,False,True
24.467532467532468,29.467532467532468,153,1.2,4.0666666666666655,4.200000000000003,False,True,False,False,False,False,False,False,False,False,False,False,True
24.467532467532468,29.467532467532468,153,1.2,4.0666666666666655,4.400000000000006,False,False,True,False,False,False,False,False,False,False,False,False,True
25.32554744525548,31.423357664233578,136,0.15332666799973338,13.759104179164156,19.272291083566586,False,True,False,False,False,False,False,False,False,False,False,False,True
25.32554744525548,31.423357664233578,136,0.01999600133285352,12.517455508764971,16.980000000000004,False,True,False,False,False,False,False,False,False,False,False,False,True
25.32554744525548,31.423357664233578,136,0.15332666799973338,13.759104179164156,18.86,False,False,True,False,False,False,False,False,False,False,False,False,True
18.0928,64.012,249,0.7999999999999999,9.400000000000002,12.212672396562056,False,True,False,False,False,False,False,False,False,False,False,False,True
18.0928,64.012,249,0.7999999999999999,9.400000000000002,91.78164367126574,False,False,False,False,False,True,False,False,False,False,False,False,True
18.0928,64.012,249,0.7999999999999999,9.400000000000002,10.199999999999989,False,False,False,False,False,False,False,False,True,False,False,False,True
18.0928,64.012,249,0.7999999999999999,9.400000000000002,10.280000000000001,False,False,True,False,False,False,False,False,False,False,False,False,True
18.0928,64.012,249,0.7999999999999999,9.400000000000002,11.239999999999995,False,False,True,False,False,False,False,False,False,False,False,False,True
32.67659574468085,41.09929078014184,140,0.8666666666666667,3.8000000000000047,86.0,False,False,False,False,False,True,False,False,False,False,False,False,True
32.67659574468085,41.09929078014184,140,0.8666666666666667,3.8000000000000047,14.0,False,False,True,False,False,False,False,False,False,False,False,False,True
31.42948717948718,42.55128205128205,77,0.1650886699762403,0.29948312142855327,0.92,False,False,False,False,False,True,False,False,False,False,False,False,True
31.42948717948718,42.55128205128205,77,0.1650886699762403,0.29948312142855327,2.6772247360482595,False,False,False,False,False,False,False,False,True,False,False,False,True
31.42948717948718,42.55128205128205,77,0.1650886699762403,0.29948312142855327,1.716417910447774,False,False,True,False,False,False,False,False,False,False,False,False,True
32.516000000000005,38.25333333333333,74,0.00593399870507257,0.85550665006433,4.800244598450888,False,False,False,False,False,True,False,False,False,False,False,False,True
32.516000000000005,38.25333333333333,74,0.00593399870507257,0.85550665006433,13.807392996108945,False,False,False,False,False,False,False,False,True,False,False,False,True
32.516000000000005,38.25333333333333,74,0.00593399870507257,0.85550665006433,0.917,False,False,True,False,False,False,False,False,False,False,False,False,True
30.579090909090908,44.08181818181818,109,0.05599657486894801,3.410989743659536,51.798010711553175,False,False,False,False,False,True,False,False,False,False,False,False,True
30.579090909090908,44.08181818181818,109,0.05599657486894801,3.410989743659536,26.85827552031715,False,False,False,False,False,False,False,False,True,False,False,False,True
30.579090909090908,44.08181818181818,109,0.05599657486894801,3.410989743659536,7.166392092257002,False,False,True,False,False,False,False,False,False,False,False,False,True
32.83040540540541,37.74324324324324,147,0.0,0.7883788464005193,5.0485436893203826,True,False,False,False,False,False,False,False,False,False,False,False,True
32.83040540540541,37.74324324324324,147,0.0,0.7883788464005193,87.95180722891567,False,False,False,False,False,True,False,False,False,False,False,False,True
32.83040540540541,37.74324324324324,147,0.0,0.7883788464005193,13.228238519533932,False,False,False,False,False,False,False,False,False,True,False,False,True
32.83040540540541,37.74324324324324,147,0.0,0.7883788464005193,13.878326996197714,False,False,True,False,False,False,False,False,False,False,False,False,True
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,5.110000000000014,True,False,False,False,False,False,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,4.310000000000002,True,False,False,False,False,False,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,6.6200000000000045,True,False,False,False,False,False,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,6.010000000000005,False,False,False,False,False,True,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,3.819999999999993,False,False,False,False,False,True,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,5.150000000000006,False,False,False,False,False,False,False,False,True,False,False,True,False
32.919801980198024,25.603960396039604,102,1.9366666666666665,3.2966666666666677,4.429999999999993,False,False,False,False,False,False,False,True,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,3.6199999999999903,False,False,True,False,False,False,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,3.8799999999999955,False,False,True,False,False,False,False,False,False,False,False,True,False
32.919801980198024,25.603960396039604,100,1.9366666666666665,3.2966666666666677,5.249999999999986,False,False,True,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,3.701485273610416,True,False,False,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,6.174522609825075,True,False,False,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,6.70851968110226,True,False,False,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,3.9025793460542815,False,True,False,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,3.8962070300479326,False,True,False,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,3.678989016180452,False,True,False,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,9.380983345977384,False,False,False,False,False,False,False,False,False,False,True,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,9.074433419983151,False,False,False,False,False,False,False,False,False,False,True,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,11.291870319716608,False,False,False,False,False,False,False,False,False,False,True,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,20.525446718169476,False,False,False,False,False,False,False,False,True,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,14.414127120164238,False,False,False,False,False,False,False,False,True,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,9.353627396985928,False,False,False,False,False,False,False,False,True,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,55.2848575712144,False,False,False,False,False,False,True,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,45.362579453991216,False,False,False,False,False,False,True,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,42.193600632417166,False,False,False,False,False,False,True,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,8.836901634151346,False,False,True,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,5.743262120732368,False,False,True,False,False,False,False,False,False,False,False,True,False
28.788111888111892,52.89510489510489,142,1.2333333333333334,3.1599999999999975,4.241095047085864,False,False,True,False,False,False,False,False,False,False,False,True,False
27.33695652173913,17.141304347826086,91,1.3333333333333333,3.23333333333333,3.3296670332966727,True,False,False,False,False,False,False,False,False,False,False,False,True
27.966666666666665,16.791666666666668,119,1.3333333333333333,3.23333333333333,5.798840231953605,True,False,False,False,False,False,False,False,False,False,False,False,True
27.966666666666665,16.791666666666668,119,1.3333333333333333,3.23333333333333,5.468359492152345,True,False,False,False,False,False,False,False,False,False,False,False,True
27.33695652173913,17.141304347826086,91,1.3333333333333333,3.23333333333333,4.60815673730508,False,False,False,False,False,False,True,False,False,False,False,False,True
27.966666666666665,16.791666666666668,119,1.3333333333333333,3.23333333333333,5.489999999999995,False,False,False,False,False,False,True,False,False,False,False,False,True
27.966666666666665,16.791666666666668,119,1.3333333333333333,3.23333333333333,5.549445055494459,False,False,False,False,False,False,True,False,False,False,False,False,True
27.966666666666665,16.791666666666668,119,1.3333333333333333,3.23333333333333,4.7947258016182275,False,False,True,False,False,False,False,False,False,False,False,False,True
27.966666666666665,16.791666666666668,119,1.3333333333333333,3.23333333333333,5.033959248901311,False,False,True,False,False,False,False,False,False,False,False,False,True
36.21546391752578,28.567010309278352,96,0.2883379214308636,4.35657523292237,10.490797546012274,False,False,False,False,False,True,False,False,False,False,False,False,True
36.21546391752578,28.567010309278352,96,0.2883379214308636,4.35657523292237,10.129096325719956,False,False,False,False,False,True,False,False,False,False,False,False,True
36.21546391752578,28.567010309278352,96,0.2883379214308636,4.35657523292237,14.892428052528643,False,False,False,False,False,True,False,False,False,False,False,False,True
36.21546391752578,28.567010309278352,96,0.2883379214308636,4.35657523292237,4.982733103108046,False,False,False,False,False,False,False,False,True,False,False,False,True
36.21546391752578,28.567010309278352,96,0.2883379214308636,4.35657523292237,4.705344906349936,False,False,False,False,False,False,False,False,True,False,False,False,True
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,6.789875451988763,True,False,False,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,12.224448897795597,True,False,False,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,6.048387096774192,True,False,False,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,9.347300564061243,False,True,False,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,8.906882591093108,False,True,False,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,11.799999999999997,False,True,False,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,12.871690427698567,False,False,False,False,False,False,False,False,False,False,True,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,18.908941755537327,False,False,False,False,False,False,False,False,False,False,True,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,12.083921726850917,False,False,False,False,False,False,False,False,False,False,True,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,6.639839034205224,False,False,False,False,False,False,False,False,True,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,6.02409638554218,False,False,False,False,False,False,False,False,True,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,7.768924302788847,False,False,False,False,False,False,True,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,8.926036902696737,False,False,False,False,False,False,True,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,13.982796559311865,False,False,False,False,False,False,True,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,19.244135534317977,False,False,True,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,14.0485312899106,False,False,True,False,False,False,False,False,False,False,False,True,False
26.810439560439566,45.247252747252745,181,0.3866666666666667,4.986666666666668,9.617706237424557,False,False,True,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,9.059999999999988,True,False,False,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,8.399999999999991,True,False,False,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,7.540000000000006,True,False,False,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,4.852941176470594,False,True,False,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,8.924949290060852,False,True,False,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,3.2719836400817996,False,True,False,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,40.800000000000004,False,False,False,False,False,True,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,41.599999999999994,False,False,False,False,False,True,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,51.78,False,False,False,False,False,True,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,4.203899268887071,False,False,False,False,False,False,False,False,True,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,7.263479145473042,False,False,False,False,False,False,False,False,True,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,4.617899468737235,False,False,False,False,False,False,False,False,True,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,5.883534136546189,False,False,False,False,False,False,False,True,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,4.1471843870705385,False,False,False,False,False,False,False,True,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,4.9428104575163445,False,False,False,False,False,False,False,True,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,4.930000000000007,False,False,True,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,5.5800000000000125,False,False,True,False,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,9.739999999999995,False,False,False,True,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,6.539999999999992,False,False,False,True,False,False,False,False,False,False,False,True,False
32.56868131868132,29.967032967032967,181,0.07333333333333333,3.1933333333333325,6.339999999999989,False,False,False,True,False,False,False,False,False,False,False,True,False
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,16.64,False,True,False,False,False,False,False,False,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,17.752898840463814,False,True,False,False,False,False,False,False,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,15.813674530187924,False,True,False,False,False,False,False,False,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,16.15676864627075,False,False,False,False,False,False,False,False,True,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,22.506496102338602,False,False,False,False,False,False,False,True,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,23.226064361383166,False,False,False,False,False,False,False,True,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,15.536892621475715,False,False,False,False,False,False,False,True,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,19.576084783043385,False,False,True,False,False,False,False,False,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,20.195960807838432,False,False,True,False,False,False,False,False,False,False,False,False,True
22.441599999999987,52.564,249,0.08637867285943283,14.066574046059038,15.996800639872035,False,False,True,False,False,False,False,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,18.372184907151322,True,False,False,False,False,False,False,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,19.295971280414832,True,False,False,False,False,False,False,False,False,False,False,False,True
29.47252747252747,22.021978021978022,90,0.06666666666666667,10.626666666666676,16.561014263074497,True,False,False,False,False,False,False,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,23.7020766773163,True,False,False,False,False,False,False,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,23.77276326207442,True,False,False,False,False,False,False,False,False,False,False,False,True
28.16022099447514,27.320441988950275,180,0.06666666666666667,10.626666666666676,19.004796163069557,True,False,False,False,False,False,False,False,False,False,False,False,True
